kw,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
epilepsy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008928571428571429,0,0.0006091989034419738,0.00017655367231638418,0,0.0011125075641204673,0.00020496003279360522,0.0002773757838880849,0,0.0005359056806002144,0.00016409583196586806,0.0006233357540547082,0.00020703933747412008,0,0.0012873599830121568,0,0.0002620545073375262,0,0.00047033546801777856,0.00033446865046402697,0.00020208878973065612,0.0003764461659198502,0.00012275586926499923,7.220748600058946e-05,0.00014877748384735094,0.00018323881676193853,4.5093795093795094e-05,0.00011432304425935,0.0001933233433233433,2.5041945258307666e-05,3.449227373068433e-05,0.00010643330179754022,0,3.793482796555516e-05,0,5.960896518836432e-05,0,0,8.023560950744778e-05,0,0,0,0.00013887120852669222,0,0,0,0,0,0,7.662835249042145e-05,0,4.68427955780401e-05,0,7.946598855689766e-05,5.733944954128441e-05,0,0,8.503030567304757e-05,0,0,0,0,7.060437343661745e-05,7.854425650431357e-05,0,3.4512510785159616e-05,8.748141020033244e-05,2.648866285229922e-05,3.680764813851454e-05,0,0,0
erythema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001488095238095238,0,0.0008528784648187634,0,1.699235344095159e-05,0.0005376344086021505,0,0.0004134794293983874,0,0,0,0.0003367003367003367,0,0,0,0,0,0,5.962673662870431e-05,9.690311025569055e-05,6.305170239596466e-05,0.00011019283746556474,0,0.00013139386914038054,6.973599943072654e-05,5.863383172090295e-05,2.3274216822603933e-05,4.1904123365739184e-05,2.9629629629629616e-05,3.822191644689064e-05,6.783095971117855e-05,4.1133643206778814e-05,0,0.00020086092693353416,5.1258393561945765e-05,0.0002185994325386003,8.855827134254339e-05,7.873395795606646e-05,0,0,9.715122709472994e-05,9.097525473071324e-05,9.611687812379856e-05,0.00010791240749883319,0,4.105090311986866e-05,0,0,0,0,0,0,0,0,0,0,5.981921304501951e-05,3.94524006785813e-05,0,0,0,0,0.00012899896800825592,0,4.82392667631452e-05,7.650273224043716e-05,9.466587383997326e-05,6.74433325295394e-05,0.00010899307337256873,0,0,0
erythrocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040774719673802244,0,0,0,0,0,0.0005306319343945972,0.0003671071953010279,0.0005359056806002144,0.000929876381139919,0,0,0,0,0,0,0,0,8.764241893076247e-05,0.00016813787305590584,0,0.00020363920589312444,6.0377574745390835e-05,0.0002473044685810643,0.00020805813000893432,8.25245923285139e-05,0.00027218142576104,6.057142857142859e-05,4.959116705667177e-05,6.617326496294298e-05,0.00010091453800063073,0,0.00035976570630035973,5.9801459155603396e-05,0,0,0,0,3.910068426197459e-05,5.231219920485456e-05,0,0,0.00013173048695115435,5.623031938821411e-05,0.00012270160053411282,0,0,0,0,0,0,9.099181073703367e-05,0,4.8285852245292136e-05,7.361398665746492e-05,0,3.94524006785813e-05,3.4533964153745214e-05,0,0,0,0,2.0978434169673583e-05,0,0,0,0,1.8076644974692694e-05,2.410103152414924e-05,3.6555051908173714e-05,0
erythromycin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022967386311437756,0.00016409583196586806,0.000529100529100529,0.00015926102882624622,0.00013297872340425532,0.00038819875776397513,0,0.0020047169811320755,0.0010954741723972494,0.0007039187747427849,0.00011719824441813462,9.70026190707149e-05,6.37958532695375e-05,0.00014975625877881518,0.00021826500216264608,0.000319539387531987,0.0004515664146271006,0.00038750093859458187,0.00015864590705355036,0.00023834920634920636,2.6896904166330468e-05,0.00020473392428995427,0.0011122627578673222,0.00026253670867254004,0.0001028363705935811,6.727664155005382e-05,7.15307582260372e-05,0.00022266079651839482,0,0.000258011005820768,0.00024813895781637717,0.0005754833568541567,0.00014556040756914118,0.00020024349609124695,0.00025591150739867526,0.0001349527665317139,0.0001984126984126984,0.00010525872594838112,0,9.742031018626765e-05,0.00015145205175190186,9.954751131221719e-05,0.00010357124606703022,3.1376486461046086e-05,4.600662495399337e-05,0.00012464090445741825,6.940361878633486e-05,3.6656891495601166e-05,0,5.2952078369075976e-05,0,0,2.6068821689259648e-05,7.043047103899031e-05,0,3.445661911653229e-05,0,0,0,0,0,1.764726643842869e-05,0
"ethics, medical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.006257822277847e-05,0,0,4.190412336573918e-05,0.00020459383753501398,0.00010893246187363835,5.912961210974456e-05,0,4.037793749495275e-05,0.00017858928750017858,0,0,0,0.00013916572393111743,4.4050922866834066e-05,0.00012950012950012948,0,0,0,0,6.325910931174089e-05,0,0.000361597578778462,0.0004259761995053555,0.0002058720378495097,2.554278416347382e-05,4.901960784313725e-05,0.00020538764214986813,0.0005257480434041169,0.0005872902307988959,0.0010678046784780748,3.834061805076298e-05,0.0005163183590602947,0.00016570008285004143,0.0002937235741048291,0,0.00015337209464452533,0.00047966631908237745,8.069071249899137e-05,7.472318456626589e-05,4.019938896928767e-05,4.6838407494145206e-05,0,0,0,0.00010604453870625664,1.383164126255221e-05,5.476451259583791e-05
etiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007396449704142014,0,0,0.002450980392156863,0,0,0,0,0,0,0,0,0,0,0,0,0.008087679516250943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005244086270871985,0.004296636085626911,0.007616418170789172,0.0028821813779440894,0.001001335113484646,0,0.0029871980964900203,0.006000540255030762,0.006945053161689596,0.007803368287997918,0.0075325311176872006,0.0068123676130212064,0.004808378876701857,0.004795627470846494,0.010166307272243469,0.00562340696686491,0.004744733084771931,0.005100282023358946,0,0.0002567864028776022,0.0044290315113969456,0.01627917027129477,0.014275747580216781,0.008491192611177766,0.009795101395283693,0.01304267334010083,0.009781614083356182,0.008973328690727068,0.008306761601205167,0.00862593422927236,0.009001880819298126,0.011737996581102455,0.014433622987630582,0.01236829996014847,0.011047050461487786,0.01041862772477083,0.011892638153367241,0.013512692147837728,0.013546889881812182,0.011291055881766158,0.009717715548752226,0.012814114245111122,0.013498269260067263,0.013758890162257894,0.015744902455044892,0.01080672873966795,0.009344113476206449,0.009416566599839624,0.008701864117376343,0.0072026457039304215,0.0059527414600702554,0.005737807499635377,0.006139039816151151,0.0057477255956351276,0.006291960601728784,0.004851390450501333,0.004583373854931619,0.007255748941530461,0.007549997751188334,0.008111960369330552,0.008679026516905827,0.009094861886293186,0.006916576518870498,0.0065268782674496924,0.00808984522145866,0.006062394233252643,0.006019030855080435,0.007639651701873061,0.007521650692891446,0.005220822632155761,0.0039346985005252405,0.0014161505276683694
exanthema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008474576271186442,0,0.001003584229390681,0.0002608582235554976,0.00010719837058476712,0,0.00022967386311437756,0,0,0,0,0,0,0.0005241090146750524,0,8.802042073761113e-05,4.009783872649263e-05,0.00019400523814142986,6.734006734006734e-05,0,6.549431836788158e-05,0,0,1.7178588607160032e-05,0,0,0,0,0,0,0.00015584891822515584,0,0,0,0,0,0,0,0,0,0.00014612121241640652,0,0,0,0,9.421569471961408e-05,0,0,0,0,0,6.553079947575362e-05,0.0001986549605597225,0,0.0001504755025881787,0,3.4671659385618204e-05,0.0001927694973301045,0.000163680601636806,0.0002747561357497707,0.00016788894862235468,3.146039136726861e-05,0.00020872645774813942,0.00034311868659162254,0.00018125847038313883,0.00027538125287582987,0.00020231892840127428,0.00019786812018735513,9.998672375452222e-05
false negative reactions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.894488653109344e-05,0,0.0001288167515080444,0.0001500249705991333,0.0002188326442433047,0.00015364372469635628,0.00026461807187169224,0.00020665500797951132,0.00013965851241158717,0.00014637002341920375,0.0004284082254379285,0.00034133430258295706,0.00016202800537564482,0.0005715492650542973,0.00043467279905355644,0.00020404142744568274,0.00025116758987726726,0.00039539870048344624,0,6.0705396709767496e-05,9.785693316371464e-05,0.00021206863312126471,0.000269311968819358,0.0004187771803963708,0.0002971092448096565,0.00011300755981607046,0.00019143546064296214,3.92156862745098e-05,7.449061101319912e-05,4.789042670370193e-05,4.37062937062937e-05,0.0002514717873781461,0.0002204585537918871,4.244482173174872e-05,5.523336095001382e-05,0.00010968644805022884,0.00042287403783248655,0.00021584134553139447,5.687742914020285e-05,0.0001006014077909503,0.00013427787143906972,2.7830346209506853e-05,9.153318077803204e-05,3.222999323170142e-05,8.897352647352648e-05,1.7493527394863902e-05,4.9849996827727475e-05,0,0
false positive reactions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015306406132094205,0.003234984631573118,0.0003531073446327684,0.0007476635514018692,0.001482137933750837,0.0014347202295552368,0.0026300632957651773,0.001019742209169522,0.000935399006138556,0.0009200586817915338,0.0007716049382716049,0.002415458937198068,0.002530979658639233,0,0.0006675567423230976,0.0004716981132075472,0.0004158004158004158,0.0002310536044362292,0.0002231076009370911,0.0001801477211313277,9.324009324009324e-05,0.00019692087361260292,0.0013335218512833325,0.0016678423092690924,0.002369893488140954,0.001437735322508287,0.0013920280927176738,0.0010955935487514433,0.001761820233397113,0.0009197544504925125,0.0010185454721878563,0.0008961401143969111,0.0014683471470094403,0.001459285430656824,0.0012871426617117588,0.0011696166245456737,0.0009941856218285017,0.0006298918912900676,0.0007155148419232383,0.00042650766565977455,0.0006929281901989327,0.0005350379693957955,0.0006777408567675408,0.0009154114317389406,0.0006444568020922701,0.0005763273711923226,0.0004922856478785831,0.0003138038815474239,0.0007359382631256498,0.0003804232804232804,0.00017033743846560037,0.00010780551489496379,0.0002632884540099768,0.00011958103217384531,0.00017048188129486144,0.00022747484547144985,0.0003512427726442465,0.0001537646891102014,5.316321105794791e-05,0.000316965033325608,0.00017198580723698802,8.956669087388042e-05,0.0002476185250792954,0.00019522722029328713,4.098360655737705e-05,0.00033791348462129477,0.00017862890598397844,6.043959387200649e-05,0.00020921981770863379,0.00016150493331143647,3.650967506389194e-05
family practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00041536863966770514,0,0,0.0002631232732535193,0,0.0003215434083601286,0,0,0,0,0,0,0,0.00046200046200046204,0.000379588064430948,9.088843444671665e-05,0,0,0,0,5.6737588652482284e-05,4.1881308372073524e-05,0.0002183489025594289,0.0002653927813163482,6.153846153846155e-05,3.300983693140555e-05,0,0.00021023862083464738,4.879000780640126e-05,0,0,0,0.0001328374070138151,6.0208320789933154e-05,0,0,0,0,0,0,0,0,4.420866489832006e-05,0,0,0.0002257370839746319,5.602240896358544e-05,0,0,0.00021455816910362368,0,7.348618459729572e-05,2.9868578255675022e-05,0.00015604941868405,0,0.00011126859037075756,9.969186151894145e-05,4.866180048661801e-05,3.631082062454611e-05,0.0001165916822122243,2.1282029454328774e-05,8.19672131147541e-05,0,0,0,8.157272208173586e-05,0,2.281854691493245e-05
famous persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008419944744112617,0,0,0.0005157297576070139,0.0007407407407407408,0.0008361204013377926,0,0.0006793478260869565,0,0,0,0.0002835657872626449,0.0001239387742455227,0.0001801477211313277,0.00065993265993266,0.0002685284640171858,0.00011788977306218685,0.0006038500506585612,0.00023878031017562294,0.0003738443809208957,0.00017060964513193814,6.666666666666667e-05,0.00018443591428340882,0.0004584819154355578,0.00040853186548550787,0.00026021337496747333,0.0007334066740007335,0.00013455328310010763,0.0004035068412750816,0.00026567481402763017,0.00015746791591213292,0.0001558724962980282,0.00019550342130987292,0,0.000724203016779436,0.00019223375624759706,0.00034500841820540417,0.0002249212775528565,0.0005128205128205127,0.0004798718326569786,0.0005553739784185537,0,0.0003571892010025884,0.001392314256091346,0,0.0005294068988336504,0.00044555289310534065,0.0011077742189452928,0.00045892842733801344,0.0003819444444444444,0.00026474637297469025,0.0006866261255709857,0.000517582157102954,0.0004550461320445008,0.0007196048071960482,0.0006095816553332893,0.0004073850543180072,0.00048569163023917433,0.0007479101284105598,0.00035396717963514623,0.00023865023865023865,0.00022425400439946821,0.0002280151802951379,0.00017769816899806663,0
fever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031824611032531826,0,0,0,0.004298941798941799,0,0,0.00196078431372549,0,0.003248587570621469,0,0,0.003205128205128205,0.002232142857142857,0.0015458394816192983,0.0009645649304497919,0,0.0009691450812946141,0.0015808206130786776,0.0008757383219363133,0.0002894356005788712,0,0.000759199714183637,0.0003910950661853189,0.00028490028490028494,0,0,0,0.00038940809968847356,0,0,9.728572818367547e-05,0.0002481127264307903,0.00014772724839801573,0.00012121212121212122,4.475474400286429e-05,4.9120738775911185e-05,0,8.177876529494363e-05,0.00014737775315690693,0.00010702595794156301,6.666666666666667e-05,2.5041945258307655e-05,0.00010945953602892823,0.00019117124357550502,0,0.0002252606213002253,4.680114194786353e-05,0.00011294330246216402,0,0.0001084046366932048,0.00017269964078474716,0,9.132086499123321e-05,0.00012130033964095099,0,0,0,0.00013240133180163167,4.9120738775911185e-05,0.0001245989471388967,0.00011923500165381465,5.108556832694764e-05,0.0001653738418444301,0.00016796488128697235,4.549590536851682e-05,8.343928798474255e-05,0.00014766341371845964,0,3.3602150537634415e-05,3.94524006785813e-05,0.00016019116145266684,0.00010564484248694773,0.0001487497143217407,5.614823133071309e-05,0.00012838767473174844,4.75511174512601e-05,0,0.0001655428653842192,2.355268736162797e-05,5.7453419195843457e-05,0.00010111965643419005,4.7092147122844224e-05,6.854072232782572e-05,0
flocculation tests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005242463958060288,0.0021660405455714623,0.0016814635458703255,0,0.0013541297412265154,0.0004379672279694933,0.0009462317711232329,0.0005384238864415077,0.001674067268922574,0.0013237063778580025,0.000462962962962963,0,0.0027001013171225937,0.0005434782608695652,0.0018302180685358254,0,0.00034650034650034656,0,8.019567745298527e-05,0.0006266957086629218,0,0,0.00019648295510364474,0,0,9.957869840953511e-05,0.00025470813687374197,0.0004544214608920492,0.00013599167494442082,0.00048718485292640056,0.00037670682646208126,0.00029274004683840744,0.0005735616296672402,0,0.00039742632810369334,0.00013283740701381508,6.82360968952576e-05,0.0002565823234516244,0,0.0002700022827141471,0.00018195050946142647,0,0,0,5.795421616922631e-05,4.420866489832007e-05,2.3362302588543124e-05,5.7444389799488844e-05,0,0,0,0,0,0,0,0,0,0,2.9535117254415505e-05,0,0,0,0,0,0,0,3.885003885003885e-05,0,0,2.2250901161497043e-05,0
fluorescein angiography,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7454425653415318e-05,0,0,3.599193780593146e-05,0.00015329899435859702,0,0,0.00016531926149396527,6.311537490532692e-05,0,0,0.00012495778453225264,0.0001471067410346348,4.0939981986407935e-05,0.00014556040756914118,0.00024634998174587024,6.331919204710948e-05,0.00016124871001031992,0.00021441534871661917,0,0,0,3.331667499583543e-05,6.426650927929701e-05,9.654482673032422e-05,3.6396724294813486e-05,7.505121141484777e-05,5.396654074473828e-05,0.00010457649346538239,0.00015276054590570722,2.8568979801731263e-05,0.0003612485984116129,3.467165938561821e-05,0.00017072770743243828,3.649635036496349e-05,0.00012807816729385355,8.183185511381257e-05,9.717673343996752e-05,7.534874249058143e-05,7.886581677151183e-05,7.892346602024021e-05,0.00012571880625244223,0.00014189037380516934,7.603919451411775e-05,0.00024644030668127055
genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015536723163841809,0,0,0,0.0007718282682103232,0.0004894762604013705,0,0,0,0.00041407867494824016,0,0,0.001835781041388518,0,0,0,2.726653033401501e-05,0.0011932057014024228,0,0.00042761465488451016,0.00033224000625927194,0.0006555052341050719,0.0003393455226652545,0.000549952654058226,0.0005633973687317638,0.00029444444444444445,0.00036884170054104695,3.5991937805931485e-05,0.0008310201309255235,0,0.0009809391671881328,0.0007258538017418534,0.00039279170745174804,0.0012152171238085376,0.0009614934339481272,0.0018027396446849335,0.0007108844120728671,0.0013002938434975657,0.0008138740807954784,0.0005662980301693919,0.0013258238627072922,0.0016613549125362717,0.0010287729511867442,0.0006879629980975235,0.0007423282898029478,0.001206615814317292,0.0009655755058053909,0.001172633769974874,0.0028959081741921178,0.0032760213465123744,0.0031451196691496225,0.0016825073141098796,0.001152280038957517,0.002549228433785457,0.0008942281986484874,0.0030178329458900393,0.0022470298722472573,0.0017121190205793718,0.0021731789979002277,0.0019305130488844482,0.0026140785699000175,0.0027254523802869375,0.0021046349673584787,0.0031591905686646077,0.0031055405698305135,0.002627976215979731,0.0026250997196971327,0.002473458415734132,0
"genital diseases, female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012939958592132506,0,0,0,0,0,0,0,0,0.00018885610670600525,0,0.0001221001221001221,0.00010012515644555696,0.0001514170379605736,3.0062530062530067e-05,9.309162175404215e-05,9.116809116809119e-05,2.7931400480420084e-05,0.00014681326767419483,0.00021717960922436268,0.0003188506560632317,0.0002658599193252659,0.00038051933432798376,0.00038924318750449614,0,3.790894271958758e-05,0.00039715314730135885,0.00032816323929543413,0.00020810815488186884,0,0.00026691978977537163,6.727664155005382e-05,0.000192789666473877,0.0004908515130190007,0.00029084985348913275,0.00017129083200423427,0.00041233678675217444,0.000137856698890698,0.00036902442748372455,0.00015668915120854414,0.0002660591354858871,0.00022238587635477276,0.0003459484518692964,3.674309229864786e-05,0.00018522910956497295,0.00023524995099479337,0.00013323848510504586,0.00023191845114016148,0.00039564528169268597,0.00019811197112601156,0.00027158737068230213,0,0.0001752402059140875,0.00013339366272229635,7.360504858234869e-05,0.00010782974492651912,3.389370932754881e-05,1.65694591728526e-05,3.010416039496659e-05,0
"genital diseases, male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81663258350375e-05,0,0.00011755485893416928,0,6.315523556902864e-05,0,0.00018427775683712357,5.411255411255412e-05,9.309162175404215e-05,6.162962962962963e-05,0,0.00017579117931606716,0.00030114113729609425,0.00011979132351443783,0.0003575357535753575,0.00021934320911715967,0.0004287790955079628,0.00021432590039203783,0.00015163577087835026,0.0005107511332397703,0.00045083205266633486,0.00014808678947840416,4.962286621675268e-05,0.0002092496629010925,0.00017285912206879857,0.0003235251590514748,0.0006936162244692191,0.00031237131307452185,8.952277294433332e-05,0.000315256474271032,0.00016167635872568352,0.0001598336304218657,5.6515199854154334e-05,0.00015159372052735522,0.00022083161510799815,0.00021140838492942257,6.613756613756614e-05,6.0483870967741935e-05,0.00010771543606323184,0.00017476968818613326,0.0002062777103698786,0.00025839264851835623,0.00012400378633320558,0.00017057340887255998,0.000122274302017526,0.00011818620356970574,0.00011531265982933593,5.58909009613235e-05,0.00015965538963753933,3.389370932754881e-05,0,2.1323780279768002e-05,0
